Event ID,Event Name,Year,Country,Region,Status,Submitter,Created At,Updated At,Event Date,Start Date,End Date,Date Comments,Quarantine Start,Quarantine End,Additional Date Info,Latitude,Longitude,Location Description,Original Grid Code,Monitoring Grids,Additional Location Info,Monitoring Programme?,Programme Name,Occurred Before?,Occurred Before Details,Water Discoloration,High Phytoplankton,Seafood Toxin,Mass Mortality,Foam/Mucilage,Freshwater,Other Effect,Other Effect Details,Humans Affected,Natural Fish Affected,Aquaculture Fish Affected,Shellfish Affected,Birds Affected,Marine Mammals Affected,Plankton Affected,Benthic Life Affected,Seaweed Affected,Other Terrestrial Affected,Impact Comments,Terrestrial Comments,Toxin Detected?,Toxicity Range,Unexplained Toxicity,Toxicity Comments,Transvectors,Causative Species,Causative Species Details,Associated Species,Associated Species Details,Syndromes,Toxins Found,Assay Species Tested,Assay Toxins,Assay Concentrations,Assay Methods,Chlorophyll Analysis,Additional Algae Info,Weather Conditions,Wind Direction,Wind Velocity,Water Temp,Salinity,Oxygen Content,Oxygen Saturation,Turbidity,Secchi Disc,Current Velocity,Advected?,In Situ?,Advected Info,Stratification Info,Nutrients,Additional Env Info,Additional Harmful Effect Info,Additional Bloom Info,Management Decision,Economic Losses,References,Contacts
2023,US-07-002,2007,UNITED STATES,,Approved,,,,,,,"1. Santa cruz County: Unusual elecated PSP toxicity in late Jan. (max = 106 ug/100 g) quickly decreased below alert level by mid-Feb.  Persistent low level toxicity through Sept.
2. San Luis Obispo County: Unusual winter event: PSP toxin concentrations increased from non-detect to 153 ug during the last week of Jan.  decreasing below the alert level by February 20 (max = 282 ug).
3. Santa Barbara County: low level detected late January, sporadic increases above alert level in mid-Feb (133 ug) and again in mid-march.  Low levels persisted through end of April.
4. Marin County: Mid-June (6/18) increase above alert level (166 ug), increasing to max of 619 ug by 6/21.  Decreased below alert level by July 19; sporadic spikes above alert level in Aug., with persistent low-level toxicity through Sept. 13.",,,"1. Santa cruz County: Unusual elecated PSP toxicity in late Jan. (max = 106 ug/100 g) quickly decreased below alert level by mid-Feb.  Persistent low level toxicity through Sept.
2. San Luis Obispo County: Unusual winter event: PSP toxin concentrations increased from non-detect to 153 ug during the last week of Jan.  decreasing below the alert level by February 20 (max = 282 ug).
3. Santa Barbara County: low level detected late January, sporadic increases above alert level in mid-Feb (133 ug) and again in mid-march.  Low levels persisted through end of April.
4. Marin County: Mid-June (6/18) increase above alert level (166 ug), increasing to max of 619 ug by 6/21.  Decreased below alert level by July 19; sporadic spikes above alert level in Aug., with persistent low-level toxicity through Sept. 13.",33.66,-119.35,California,,US-19; US-20; US-21,"1. Santa Cruz (21): inside Monterey Bay.
2. San Luis Obispo County (20): North of Pt. Conception, encompasses Avila, Morro Bay and Cayucos.
3. Santa Barbara County (20).
4. Marin County (21)",Yes,CA Department of Public Health Marine Biotoxin Monitoring Program,No,"Onset much earlier this year in Marin County.  Distribution and magnitude of Southern CA event very unusual, if not unique",No,Yes,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,"Toxin levels detectedin shellfish, primarily mussels, as well as oysters, viscera of spiny lobster, and rock scallops",,Yes,detectable to 1312 ug/100 g tissue,NULL,,,Alexandrium spp.,Alexandrium spp.,,,PSP,,Mytilus californianus; M. galloprovincialis; Crassostrea gigas; Crassadoma gigantea (viscera,,,Bioassay-Mouse,,,,   ,,,,,,,,0,No,No,,NULL,,,,,"Harvest closures in commercial aquaculture areas; annual quarantine on sport-harvested mussels, Health Advisory.",,Monthly/Annual reports issued by CDPH Marine Biotoxin Monitoring Program.,"LANGLOIS, Gregg"
8844,US-07-026,2007,UNITED STATES,,Approved,,2020-07-24,,,,,November 2007,,,November 2007,39.54,-124.34,"Monterey Bay, CA",,US-21,,No,,No,,No,No,No,Yes,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,Sea birds,,No,,0,Proteinaceous foam,,Akashiwo sanguinea,Akashiwo sanguinea,,,OTHER,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"Phillips, E. M., Zamon, J. E., Nevins, H. M., Gibble, C. M., Duerr, R. S., Kerr, L. H., 2011. Summary of birds killed by a harmful algal bloom along the south Washington and north Oregon coasts during October 2009. Northwest. Nat. 92, 120–126.","LANDSBERG, Jan"
2040,US-07-019,2007,UNITED STATES,,Approved,,,,,,,"August 15, 2007 to September 20, 2007",,,"August 15, 2007 to September 20, 2007",37.69,-74.74,"James River estuarine cmoplex, Lower York R.",,US-10,"Extensive bloom began in the lower Chesapeake Bay sub-estuaries from the James River complex and also in the York River, VA.",Yes,"Chesapeake Bay Monitoring Program, Virginia HAB Monitoring",No,This region is subject to summer bloom events from this species,Yes,Yes,No,No,No,No,Yes,Odor,No,No,No,No,No,No,Yes,No,No,No,,,No,,1,"There was one report of dead crabs occurring in the Elizabeth River, but no confirmation regarding cause.",,Cochlodinium polykrikoides,Cochlodinium polykrikoides [7820000 cells/L],Alexandrium monilatum,Alexandrium monilatum [1970000 cells/L] (This species was noted sept. 6-13 in the lower York River.  No toxic events reported.),,,,,,,,,,   ,,,,,,,,0,No,No,,NULL,,,,,,,,"MARSHALL, Harold G."
4121,UY-07-001,2007,URUGUAY,,Approved,,2013-12-16,,2007-12-29,2007-11-06,2008-01-25,,2007-12-29,2008-01-25,,-34.179648,-53.687977,La Paloma,,UY-01,,No,,No,,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,DSP symptoms,,Yes,,NULL,,,Dinophysis acuminata,Dinophysis acuminata [28000 cells/L],,,DSP,,,,,Bioassay-Mouse,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,,"MENDEZ, Silvia"
7812,VT-07-001,2007,VIETNAM,,Approved,,2019-02-17,,,,,,,,,11.3,107.166667,Tri An Reservoir,,,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"T. S. Dao, G. Cronberg, J. Nimptsch, L.-C. Do-Hong, C. Wiegand, Toxic cyanobacteria from Tri An Reservoir, Vietnam. Nova Hedwigia 90, 433–448 (2010).","Xiao, Man"
13589,AR-06-002,2006,ARGENTINA,,Approved,,2022-09-15,2022-09-15,2006-12-05,2006-11-29,2006-12-29,"Cadaillon A.M., Almandoz G.O, Hernando M., Sa",,,"Cadaillon A.M., Almandoz G.O, Hernando M., Sa",-54.858889,-67.506944,Bahía Brown,,AR-35,,Yes,"Secretaría de Pesca y Acuicultura, Ushuaia, Pcia. Tierra del Fuego y SENASA Martinez, Bs As",No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,160 ug STX eq 100 g tissue-1,NULL,,Mytilus edulis,Alexandrium sp.,Alexandrium sp. [700 cells/L],,,PSP,,Alexandrium sp,,,Bioassay-Mouse,,,,   ,25 km h-1,9.9,28.8,6.3 mg L-1,,,7,,No,No,,1,,,,,,,,Diego Luis Marzioni; Irene Schloss; Marcelo Hernando
7415,AR-06-001,2006,ARGENTINA,,Approved,,2019-01-30,2019-11-14,,,,,,,,-31.677778,-60.738889,Salado River,,AR-36,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,,NULL,,,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Anabaena spp.,Anabaena spp.,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"S. Otaño, Saxitoxins in Argentinian inland waters. Harmful Algae News 39, 19 (2009).","Xiao, Man"
7823,BA-06-001,2006,BANGLADESH,,Approved,,2019-02-18,2019-11-26,,,,,,,,24.199722,88.616667,Hadirmor,,BA-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"S. Rahman, M. A. S. Jewel, Cyanobacterial blooms and water quality in two urban fish ponds. University Journal of Zoology, Rajshahi University 27, 79-84 (2008).","Xiao, Man"
7824,BA-06-002,2006,BANGLADESH,,Approved,,2019-02-18,2019-11-26,,,,,,,,24.366667,88.616667,Baliapukur,,BA-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"S. Rahman, M. A. S. Jewel, Cyanobacterial blooms and water quality in two urban fish ponds. University Journal of Zoology, Rajshahi University 27, 79-84 (2008).","Xiao, Man"
7826,BL-06-001,2006,BELARUS,,Approved,,2019-02-18,2019-11-26,,,,,,,,53.9025,27.561667,Dnieper River,,BL-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,Yes,microcystins,NULL,,,Microcystis spp.,Microcystis spp.,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"T. M. Mikheyeva et al., Detection of microcystin producing cyanobacteria in the Svisloch River, Belarus. Baltic Coastal Zone. Journal of Ecology and Protection of the Coastline 16, 131–146 (2012).","Xiao, Man"
7494,BR-06-002,2006,BRAZIL,,Approved,,2019-02-06,2019-11-14,,,,,,,,-6.116667,-37.116667,Armando Ribeiro Gonc&#807;alves reservoir,,BR-27,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"N. Chellappa, F. Câmara, O. Rocha, Phytoplankton community: indicator of water quality in the Armando Ribeiro Gonçalves reservoir and Pataxó channel, Rio Grande do Norte, Brazil. Braz. J. Biol. 69, 241–251 (2009).","Xiao, Man"
7495,BR-06-003,2006,BRAZIL,,Approved,,2019-02-06,2019-11-14,,,,,,,,-5.666667,-36.866667,Pataxó Channel,,BR-27,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"N. Chellappa, F. Câmara, O. Rocha, Phytoplankton community: indicator of water quality in the Armando Ribeiro Gonçalves reservoir and Pataxó channel, Rio Grande do Norte, Brazil. Braz. J. Biol. 69, 241–251 (2009).","Xiao, Man"
5798,BR-06-001,2006,BRAZIL,,Approved,,2017-09-27,2017-09-28,2006-05-03,,,,,,,-32.56,-50.65,Itajai,,BR-21,ITAJAI,No,,No,,No,Yes,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,Gymnodinium catenatum Graham 1943,Gymnodinium catenatum Graham 1943,,,PSP,,,,,Bioassay-Mouse,,,,   ,,,,,,,,,No,No,,NULL,,,toxicity in mussels in a very important aquaculture center,,,,Proenca Luis pers com,"MENDEZ, Silvia"
7498,BGR-06-003,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,42.516667,22.966667,Reservoir Bistritsa,,BG-03,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
7501,BGR-06-006,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,43.7,28.516667,Lake Durankulak,,BG-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
7500,BGR-06-005,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,43.35,22.85,Reservoir Pchelina,,BG-02,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
7499,BGR-06-004,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,43.566667,28.566667,"Lake Shabla, quay",,BG-01,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
7497,BGR-06-002,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,42.5,27.399722,Lake Vaya,,BG-04,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,,,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
7496,BGR-06-001,2006,BULGARIA,,Approved,,2019-02-06,2019-11-26,,,,,,,,41.75,25.116667,Reservoir Borovitsa,,BG-05,,No,,No,,No,Yes,No,No,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,,,No,,NULL,,,Microcystis spp.,Microcystis spp.,Synechococcus elongatus (Nägeli) Nägeli 1849; Aphanizomenon spp.; Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Synechococcus elongatus (Nägeli) Nägeli 1849; Aphanizomenon spp.; Cylindrospermopsis raciborskii Seenaya et Subba Raju 1972,Cyanobacterial toxins effects,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,,,"I. Teneva, R. Mladenov, D. Belkinova, I. Dimitrova-Dyulgerova, B. Dzhambazov, Phytoplankton community of the drinking water supply reservoir Borovitsa (South Bulgaria) with an emphasis on cyanotoxins and water quality. Open Life Sciences 5, 231–239 (2010).","Xiao, Man"
6883,CA-06-013,2006,CANADA,,Approved,,2018-09-26,,,,,,2006-06-22,2007-05-10,,47.06,-64.0,West Point to Seal Point,,CA-25,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,230 ugSTXequ/100g),NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,GTN-2006-004 prohibition GTN 2007-001 revoke,,Bates et al 2018 HAB review,"BATES, Stephen S."
6861,CA-06-008,2006,CANADA,,Approved,,2018-09-26,,,,,,,,,45.19,-65.91,,,CA-21,,Yes,CFIA and DFO Phyto,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,Alexandrium fundyense,Alexandrium fundyense,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,closure due to toxins,,,"MARTIN, Jennifer"
2226,CA-06-003,2006,CANADA,,Approved,,,2018-02-16,,,,Bloom lasted ~2 weeks; mortalities only occurred in first 1-2 days,2006-06-05,,Bloom lasted ~2 weeks; mortalities only occurred in first 1-2 days,50.329722,-125.069722,Upper Strait of Georgia,,CA-38,"Church House, near Quadra Island",Yes,Harmful Algae Monitoring Program,No,,No,Yes,No,Yes,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,,,No,,NULL,,,Chrysochromulina spp.,"Chrysochromulina spp. [~2,000,000 cells/L]",,,OTHER,,,,,,,,,   ,,"13.4@1m,12.8@6m, 11.0@10m",,"9.4mg/L@1m, 8.9mg/L@6m, 7.8mg/L@10m",,,,slack,No,No,,NULL,,,,,,,,"HAIGH, Nicky"
6874,CA-06-010,2006,CANADA,,Approved,,2018-09-26,,,,,,2006-06-09,2006-07-06,,46.66,-64.71,Miramichi Bay,,CA-12,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,223 ug STXequ/100g,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,GTN 2006-001 prohibition GTN 2006 06 revoke,,,"BATES, Stephen S."
6967,CA-06-022,2006,CANADA,,Approved,,2018-09-27,,,,,,2006-06-06,,,52.59,-133.31,KOOTENAY INLET-BC,,CA-41,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,ASP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:BUR-FI-2006-CH-00791,"Wells, Terri"
7015,CA-06-026,2006,CANADA,,Approved,,2018-09-27,,,,,,2006-05-30,,,50.55,-125.9,BOLD POINT-BC,,CA-38,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:BUR-FI-2006-MT-00552,"Wells, Terri"
7001,CA-06-025,2006,CANADA,,Approved,,2018-09-27,,,,,,2006-06-05,,,49.36,-123.72,OKEOVER INLET-BC,,CA-37,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:BUR-FI-2006-MT-00577,"Wells, Terri"
6906,CA-06-016,2006,CANADA,,Approved,,2018-09-26,,,,,,2006-06-19,,,48.34,-64.67,MOULES FORILLON SITE A-PQ,,CA-09,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LABORATORY SAMPLE NUMBER:LON-FI-2006-CH-00521,"Wells, Terri"
7030,CA-06-027,2006,CANADA,,Approved,,2018-09-27,,,,,,2006-09-22,,,52.59,-133.31,HUXLEY ISLAND-BC,,CA-41,,Yes,CFIA,No,,No,No,Yes,No,No,No,No,,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,NULL,,,,,,,PSP,,,,,,,,,   ,,,,,,,,,No,No,,NULL,,,,,UNACCEPTABLE TOXIN LEVELS,,CFIA LAB SAMPLE NUMBER:BUR-FI-2006-MT-02235,"Wells, Terri"
